date,Hour,order_id
2015-04-19,21,2
2015-04-19,22,1
2015-04-20,11,4
2015-04-20,12,15
2015-04-20,13,6
2015-04-20,14,1
2015-04-20,15,7
2015-04-20,16,5
2015-04-20,17,9
2015-04-20,18,9
2015-04-20,19,5
2015-04-20,20,5
2015-04-20,21,4
2015-04-21,11,4
2015-04-21,12,9
2015-04-21,13,7
2015-04-21,14,5
2015-04-21,15,3
2015-04-21,16,8
2015-04-21,17,3
2015-04-21,18,7
2015-04-21,19,8
2015-04-21,20,5
2015-04-21,21,2
2015-04-21,22,1
2015-04-22,11,6
2015-04-22,12,6
2015-04-22,13,7
2015-04-22,14,4
2015-04-22,15,4
2015-04-22,16,6
2015-04-22,17,4
2015-04-22,18,11
2015-04-22,19,2
2015-04-22,20,6
2015-04-22,21,3
2015-04-23,11,2
2015-04-23,12,7
2015-04-23,13,7
2015-04-23,14,5
2015-04-23,15,4
2015-04-23,16,7
2015-04-23,17,8
2015-04-23,18,6
2015-04-23,19,7
2015-04-23,20,2
2015-04-23,21,1
2015-04-23,22,1
2015-04-24,11,3
2015-04-24,12,7
2015-04-24,13,9
2015-04-24,14,5
2015-04-24,15,4
2015-04-24,16,7
2015-04-24,17,8
2015-04-24,18,5
2015-04-24,19,11
2015-04-24,20,2
2015-04-24,21,3
2015-04-24,22,7
2015-04-25,12,3
2015-04-25,13,11
2015-04-25,14,3
2015-04-25,15,4
2015-04-25,16,4
2015-04-25,17,7
2015-04-25,18,9
2015-04-25,19,7
2015-04-25,20,5
2015-04-25,21,5
2015-04-25,22,3
2015-04-25,23,1
2015-04-26,11,3
2015-04-26,12,4
2015-04-26,13,5
2015-04-26,14,4
2015-04-26,15,9
2015-04-26,16,1
2015-04-26,17,7
2015-04-26,18,5
2015-04-26,19,6
2015-04-26,20,2
2015-04-26,21,7
2015-04-26,22,3
2015-04-27,11,7
2015-04-27,12,7
2015-04-27,13,7
2015-04-27,14,2
2015-04-27,15,7
2015-04-27,16,8
2015-04-27,17,9
2015-04-27,18,5
2015-04-27,19,4
2015-04-27,20,7
2015-04-27,21,3
2015-04-27,22,1
2015-04-28,11,4
2015-04-28,12,6
2015-04-28,13,9
2015-04-28,14,2
2015-04-28,15,2
2015-04-28,16,5
2015-04-28,17,9
2015-04-28,18,3
2015-04-28,19,6
2015-04-28,22,2
2015-04-29,11,9
2015-04-29,12,4
2015-04-29,13,3
2015-04-29,14,2
2015-04-29,15,2
2015-04-29,16,7
2015-04-29,17,9
2015-04-29,18,2
2015-04-29,19,5
2015-04-29,20,8
2015-04-29,21,2
2015-04-30,11,4
2015-04-30,12,8
2015-04-30,13,10
2015-04-30,14,3
2015-04-30,15,4
2015-04-30,16,4
2015-04-30,17,14
2015-04-30,18,5
2015-04-30,19,6
2015-04-30,20,2
2015-04-30,21,2
2015-04-30,22,1
2015-05-01,11,5
2015-05-01,12,14
2015-05-01,13,8
2015-05-01,14,4
2015-05-01,15,2
2015-05-01,16,7
2015-05-01,17,8
2015-05-01,18,3
2015-05-01,19,10
2015-05-01,20,5
2015-05-01,21,6
2015-05-01,22,3
2015-05-02,11,2
2015-05-02,12,5
2015-05-02,13,2
2015-05-02,14,6
2015-05-02,15,4
2015-05-02,16,7
2015-05-02,17,9
2015-05-02,18,7
2015-05-02,19,7
2015-05-02,20,10
2015-05-02,21,5
2015-05-02,22,4
2015-05-03,11,1
2015-05-03,12,5
2015-05-03,13,5
2015-05-03,14,4
2015-05-03,15,6
2015-05-03,16,5
2015-05-03,17,8
2015-05-03,18,1
2015-05-03,19,7
2015-05-03,20,4
2015-05-03,21,2
2015-05-03,22,1
2015-05-04,11,2
2015-05-04,12,6
2015-05-04,13,7
2015-05-04,14,5
2015-05-04,15,3
2015-05-04,16,8
2015-05-04,17,9
2015-05-04,18,4
2015-05-04,19,7
2015-05-04,20,3
2015-05-04,21,1
2015-05-05,11,3
2015-05-05,12,3
2015-05-05,13,5
2015-05-05,14,4
2015-05-05,15,1
2015-05-05,16,9
2015-05-05,17,5
2015-05-05,18,6
2015-05-05,19,3
2015-05-05,20,5
2015-05-05,21,4
2015-05-05,22,1
2015-05-06,11,2
2015-05-06,12,10
2015-05-06,13,5
2015-05-06,14,1
2015-05-06,15,6
2015-05-06,16,6
2015-05-06,17,8
2015-05-06,18,8
2015-05-06,19,3
2015-05-06,20,2
2015-05-06,21,4
2015-05-07,10,1
2015-05-07,11,4
2015-05-07,12,5
2015-05-07,13,11
2015-05-07,14,4
2015-05-07,15,3
2015-05-07,16,4
2015-05-07,17,7
2015-05-07,18,7
2015-05-07,19,4
2015-05-07,20,6
2015-05-07,21,1
2015-05-07,22,1
2015-05-08,11,4
2015-05-08,12,9
2015-05-08,13,9
2015-05-08,14,1
2015-05-08,15,3
2015-05-08,16,7
2015-05-08,17,8
2015-05-08,18,5
2015-05-08,19,11
2015-05-08,20,5
2015-05-08,21,9
2015-05-09,11,2
2015-05-09,12,3
2015-05-09,13,5
2015-05-09,14,4
2015-05-09,15,5
2015-05-09,16,4
2015-05-09,17,10
2015-05-09,18,6
2015-05-09,19,5
2015-05-09,20,7
2015-05-09,21,3
2015-05-09,22,2
2015-05-10,11,1
2015-05-10,12,8
2015-05-10,13,1
2015-05-10,14,3
2015-05-10,15,8
2015-05-10,16,5
2015-05-10,17,12
2015-05-10,18,6
2015-05-10,19,3
2015-05-10,20,3
2015-05-10,21,4
2015-05-10,22,1
2015-05-11,11,7
2015-05-11,12,4
2015-05-11,13,10
2015-05-11,14,5
2015-05-11,15,1
2015-05-11,16,5
2015-05-11,17,9
2015-05-11,18,4
2015-05-11,19,10
2015-05-11,20,2
2015-05-11,21,3
2015-05-12,11,2
2015-05-12,12,9
2015-05-12,13,9
2015-05-12,14,4
2015-05-12,15,4
2015-05-12,16,7
2015-05-12,17,8
2015-05-12,18,5
2015-05-12,19,5
2015-05-12,20,4
2015-05-12,21,4
2015-05-12,22,1
2015-05-13,11,7
2015-05-13,12,9
2015-05-13,13,5
2015-05-13,14,6
2015-05-13,15,6
2015-05-13,16,4
2015-05-13,17,8
2015-05-13,18,5
2015-05-13,19,6
2015-05-13,20,5
2015-05-13,22,2
2015-05-14,11,3
2015-05-14,12,11
2015-05-14,13,12
2015-05-14,14,4
2015-05-14,15,3
2015-05-14,16,3
2015-05-14,17,7
2015-05-14,18,9
2015-05-14,19,6
2015-05-14,20,7
2015-05-14,21,4
2015-05-15,11,7
2015-05-15,12,4
2015-05-15,13,13
2015-05-15,14,6
2015-05-15,15,3
2015-05-15,16,5
2015-05-15,17,10
2015-05-15,18,12
2015-05-15,19,12
2015-05-15,20,9
2015-05-15,21,9
2015-05-15,22,4
2015-05-16,11,2
2015-05-16,12,2
2015-05-16,13,5
2015-05-16,14,6
2015-05-16,15,4
2015-05-16,16,5
2015-05-16,17,10
2015-05-16,18,5
2015-05-16,19,8
2015-05-16,20,6
2015-05-16,21,8
2015-05-17,11,1
2015-05-17,12,2
2015-05-17,13,7
2015-05-17,14,3
2015-05-17,15,6
2015-05-17,16,4
2015-05-17,17,4
2015-05-17,18,6
2015-05-17,19,5
2015-05-17,20,4
2015-05-17,21,6
2015-05-17,22,1
2015-05-18,11,7
2015-05-18,12,7
2015-05-18,13,4
2015-05-18,14,5
2015-05-18,15,4
2015-05-18,16,6
2015-05-18,17,5
2015-05-18,18,6
2015-05-18,19,5
2015-05-18,20,5
2015-05-18,22,3
2015-05-19,11,5
2015-05-19,12,8
2015-05-19,13,6
2015-05-19,14,2
2015-05-19,15,3
2015-05-19,16,4
2015-05-19,17,4
2015-05-19,18,4
2015-05-19,19,7
2015-05-19,20,2
2015-05-19,21,1
2015-05-20,11,3
2015-05-20,12,8
2015-05-20,13,6
2015-05-20,14,7
2015-05-20,15,8
2015-05-20,16,4
2015-05-20,17,7
2015-05-20,18,7
2015-05-20,19,5
2015-05-20,20,4
2015-05-20,21,1
2015-05-20,22,4
2015-05-21,11,2
2015-05-21,12,6
2015-05-21,13,10
2015-05-21,14,4
2015-05-21,15,2
2015-05-21,16,5
2015-05-21,17,8
2015-05-21,18,7
2015-05-21,19,7
2015-05-21,20,4
2015-05-21,21,3
2015-05-22,11,2
2015-05-22,12,10
2015-05-22,13,5
2015-05-22,14,2
2015-05-22,15,2
2015-05-22,16,13
2015-05-22,17,4
2015-05-22,18,7
2015-05-22,19,9
2015-05-22,20,9
2015-05-22,21,2
2015-05-22,22,5
2015-05-22,23,1
2015-05-23,12,7
2015-05-23,13,4
2015-05-23,14,4
2015-05-23,15,2
2015-05-23,16,7
2015-05-23,17,4
2015-05-23,18,6
2015-05-23,19,8
2015-05-23,20,6
2015-05-23,21,8
2015-05-23,22,3
2015-05-24,11,2
2015-05-24,12,5
2015-05-24,13,8
2015-05-24,14,4
2015-05-24,15,6
2015-05-24,16,7
2015-05-24,17,6
2015-05-24,18,6
2015-05-24,19,5
2015-05-24,20,5
2015-05-24,21,3
2015-05-24,22,2
2015-05-25,11,7
2015-05-25,12,5
2015-05-25,13,6
2015-05-25,14,5
2015-05-25,15,2
2015-05-25,16,4
2015-05-25,17,4
2015-05-25,18,6
2015-05-25,19,5
2015-05-25,20,6
2015-05-25,21,5
2015-05-25,22,1
2015-05-26,11,2
2015-05-26,12,5
2015-05-26,13,4
2015-05-26,14,1
2015-05-26,15,2
2015-05-26,16,3
2015-05-26,17,8
2015-05-26,18,6
2015-05-26,19,5
2015-05-26,20,4
2015-05-26,21,5
2015-05-26,22,3
2015-05-27,11,3
2015-05-27,12,6
2015-05-27,13,10
2015-05-27,14,3
2015-05-27,15,5
2015-05-27,16,1
2015-05-27,17,11
2015-05-27,18,6
2015-05-27,19,4
2015-05-27,20,2
2015-05-27,21,1
2015-05-27,22,3
2015-05-28,11,5
2015-05-28,12,10
2015-05-28,13,6
2015-05-28,14,5
2015-05-28,15,8
2015-05-28,16,1
2015-05-28,17,4
2015-05-28,18,7
2015-05-28,19,6
2015-05-28,20,1
2015-05-28,22,1
2015-05-29,11,4
2015-05-29,12,5
2015-05-29,13,8
2015-05-29,14,4
2015-05-29,15,3
2015-05-29,16,6
2015-05-29,17,4
2015-05-29,18,7
2015-05-29,19,7
2015-05-29,20,8
2015-05-29,21,8
2015-05-29,22,4
2015-05-30,11,2
2015-05-30,12,5
2015-05-30,13,4
2015-05-30,14,2
2015-05-30,15,8
2015-05-30,16,7
2015-05-30,17,4
2015-05-30,18,6
2015-05-30,19,3
2015-05-30,20,10
2015-05-30,21,5
2015-05-30,22,3
2015-05-31,12,3
2015-05-31,13,4
2015-05-31,14,3
2015-05-31,15,4
2015-05-31,16,7
2015-05-31,17,5
2015-05-31,18,7
2015-05-31,19,6
2015-05-31,20,4
2015-05-31,21,5
2015-05-31,22,2
2015-06-01,11,10
2015-06-01,12,10
2015-06-01,13,6
2015-06-01,14,7
2015-06-01,15,10
2015-06-01,16,5
2015-06-01,17,4
2015-06-01,18,7
2015-06-01,19,6
2015-06-01,20,4
2015-06-01,21,3
2015-06-02,11,5
2015-06-02,12,5
2015-06-02,13,10
2015-06-02,14,4
2015-06-02,15,6
2015-06-02,16,8
2015-06-02,17,5
2015-06-02,18,5
2015-06-02,19,5
2015-06-02,20,1
2015-06-02,21,2
2015-06-02,22,3
2015-06-03,11,3
2015-06-03,12,10
2015-06-03,13,8
2015-06-03,14,4
2015-06-03,15,4
2015-06-03,16,6
2015-06-03,17,6
2015-06-03,18,2
2015-06-03,19,2
2015-06-03,20,4
2015-06-03,21,2
2015-06-04,11,2
2015-06-04,12,9
2015-06-04,13,9
2015-06-04,14,4
2015-06-04,15,4
2015-06-04,16,8
2015-06-04,17,2
2015-06-04,18,8
2015-06-04,19,5
2015-06-04,20,3
2015-06-04,21,2
2015-06-05,11,3
2015-06-05,12,9
2015-06-05,13,5
2015-06-05,14,5
2015-06-05,15,6
2015-06-05,16,5
2015-06-05,17,5
2015-06-05,18,11
2015-06-05,19,8
2015-06-05,20,4
2015-06-05,21,4
2015-06-05,22,3
2015-06-05,23,1
2015-06-06,12,4
2015-06-06,13,8
2015-06-06,14,4
2015-06-06,15,4
2015-06-06,16,5
2015-06-06,17,7
2015-06-06,18,6
2015-06-06,19,10
2015-06-06,20,5
2015-06-06,21,3
2015-06-06,22,4
2015-06-06,23,1
2015-06-07,11,1
2015-06-07,12,5
2015-06-07,13,3
2015-06-07,14,4
2015-06-07,15,7
2015-06-07,16,7
2015-06-07,17,7
2015-06-07,18,10
2015-06-07,19,4
2015-06-07,20,2
2015-06-07,21,3
2015-06-07,22,2
2015-06-08,11,4
2015-06-08,12,9
2015-06-08,13,7
2015-06-08,14,4
2015-06-08,15,1
2015-06-08,16,3
2015-06-08,17,8
2015-06-08,18,12
2015-06-08,19,4
2015-06-08,20,3
2015-06-08,21,2
2015-06-08,22,1
2015-06-09,11,3
2015-06-09,12,12
2015-06-09,13,6
2015-06-09,14,9
2015-06-09,15,2
2015-06-09,16,6
2015-06-09,17,9
2015-06-09,18,4
2015-06-09,19,4
2015-06-09,20,7
2015-06-09,21,3
2015-06-10,11,3
2015-06-10,12,11
2015-06-10,13,9
2015-06-10,14,3
2015-06-10,15,3
2015-06-10,16,4
2015-06-10,17,5
2015-06-10,18,9
2015-06-10,19,2
2015-06-10,20,2
2015-06-10,21,1
2015-06-10,22,2
2015-06-11,11,4
2015-06-11,12,9
2015-06-11,13,9
2015-06-11,14,6
2015-06-11,15,4
2015-06-11,16,6
2015-06-11,17,7
2015-06-11,18,8
2015-06-11,19,3
2015-06-11,20,7
2015-06-11,21,5
2015-06-12,11,1
2015-06-12,12,8
2015-06-12,13,6
2015-06-12,14,6
2015-06-12,15,8
2015-06-12,16,4
2015-06-12,17,7
2015-06-12,18,5
2015-06-12,19,4
2015-06-12,20,9
2015-06-12,21,2
2015-06-12,22,1
2015-06-13,12,3
2015-06-13,13,8
2015-06-13,14,5
2015-06-13,15,1
2015-06-13,16,9
2015-06-13,17,4
2015-06-13,18,11
2015-06-13,19,4
2015-06-13,20,9
2015-06-13,21,6
2015-06-13,22,4
2015-06-14,12,6
2015-06-14,13,4
2015-06-14,14,5
2015-06-14,15,3
2015-06-14,16,7
2015-06-14,17,4
2015-06-14,18,9
2015-06-14,19,3
2015-06-14,20,4
2015-06-14,21,3
2015-06-15,11,2
2015-06-15,12,12
2015-06-15,13,8
2015-06-15,14,2
2015-06-15,15,5
2015-06-15,16,10
2015-06-15,17,9
2015-06-15,18,9
2015-06-15,19,4
2015-06-15,20,5
2015-06-15,21,6
2015-06-15,22,1
2015-06-16,11,2
2015-06-16,12,7
2015-06-16,13,8
2015-06-16,14,2
2015-06-16,15,2
2015-06-16,16,4
2015-06-16,17,7
2015-06-16,18,6
2015-06-16,19,9
2015-06-16,20,3
2015-06-16,21,1
2015-06-16,22,3
2015-06-17,10,1
2015-06-17,11,6
2015-06-17,12,10
2015-06-17,13,2
2015-06-17,14,6
2015-06-17,15,6
2015-06-17,16,4
2015-06-17,17,6
2015-06-17,18,5
2015-06-17,19,3
2015-06-17,20,1
2015-06-17,21,4
2015-06-18,11,6
2015-06-18,12,8
2015-06-18,13,9
2015-06-18,14,4
2015-06-18,15,3
2015-06-18,16,8
2015-06-18,17,3
2015-06-18,18,7
2015-06-18,19,6
2015-06-18,20,1
2015-06-18,21,1
2015-06-19,11,2
2015-06-19,12,12
2015-06-19,13,7
2015-06-19,14,8
2015-06-19,15,4
2015-06-19,16,7
2015-06-19,17,5
2015-06-19,18,4
2015-06-19,19,5
2015-06-19,20,8
2015-06-19,21,8
2015-06-19,22,4
2015-06-20,11,3
2015-06-20,12,6
2015-06-20,13,3
2015-06-20,14,3
2015-06-20,15,3
2015-06-20,16,4
2015-06-20,17,5
2015-06-20,18,6
2015-06-20,19,2
2015-06-20,20,6
2015-06-20,21,3
2015-06-20,22,3
2015-06-20,23,1
2015-06-21,11,2
2015-06-21,12,3
2015-06-21,13,6
2015-06-21,14,9
2015-06-21,15,3
2015-06-21,16,4
2015-06-21,17,3
2015-06-21,18,8
2015-06-21,19,4
2015-06-21,20,4
2015-06-21,21,4
2015-06-21,22,1
2015-06-22,11,3
2015-06-22,12,7
2015-06-22,13,7
2015-06-22,14,3
2015-06-22,15,5
2015-06-22,16,4
2015-06-22,17,4
2015-06-22,18,6
2015-06-22,19,6
2015-06-22,20,5
2015-06-22,21,4
2015-06-22,22,1
2015-06-23,11,4
2015-06-23,12,11
2015-06-23,13,6
2015-06-23,14,6
2015-06-23,15,3
2015-06-23,16,3
2015-06-23,17,4
2015-06-23,18,8
2015-06-23,19,4
2015-06-23,20,5
2015-06-23,21,4
2015-06-23,22,1
2015-06-24,11,3
2015-06-24,12,8
2015-06-24,13,8
2015-06-24,14,6
2015-06-24,15,1
2015-06-24,16,2
2015-06-24,17,12
2015-06-24,18,6
2015-06-24,19,6
2015-06-24,20,5
2015-06-24,21,4
2015-06-24,22,1
2015-06-25,11,6
2015-06-25,12,6
2015-06-25,13,6
2015-06-25,14,4
2015-06-25,15,8
2015-06-25,16,3
2015-06-25,17,7
2015-06-25,18,5
2015-06-25,19,7
2015-06-25,20,4
2015-06-25,21,3
2015-06-25,22,1
2015-06-26,11,4
2015-06-26,12,7
2015-06-26,13,7
2015-06-26,14,4
2015-06-26,15,5
2015-06-26,16,8
2015-06-26,17,3
2015-06-26,18,7
2015-06-26,19,3
2015-06-26,20,7
2015-06-26,21,4
2015-06-26,22,3
2015-06-26,23,2
2015-06-27,11,4
2015-06-27,12,4
2015-06-27,13,5
2015-06-27,14,4
2015-06-27,15,7
2015-06-27,16,3
2015-06-27,17,8
2015-06-27,18,16
2015-06-27,19,10
2015-06-27,20,5
2015-06-27,21,3
2015-06-27,22,2
2015-06-28,12,2
2015-06-28,13,3
2015-06-28,14,8
2015-06-28,15,4
2015-06-28,16,4
2015-06-28,17,8
2015-06-28,18,3
2015-06-28,19,6
2015-06-28,20,4
2015-06-28,21,2
2015-06-28,22,1
2015-06-29,11,7
2015-06-29,12,7
2015-06-29,13,3
2015-06-29,14,3
2015-06-29,15,4
2015-06-29,16,3
2015-06-29,17,8
2015-06-29,18,9
2015-06-29,19,2
2015-06-29,20,4
2015-06-29,21,2
2015-06-29,22,1
2015-06-30,11,5
2015-06-30,12,7
2015-06-30,13,8
2015-06-30,14,6
2015-06-30,15,3
2015-06-30,16,6
2015-06-30,17,4
2015-06-30,18,6
2015-06-30,19,1
2015-06-30,20,4
2015-06-30,21,2
2015-06-30,22,1
2015-07-01,11,6
2015-07-01,12,5
2015-07-01,13,9
2015-07-01,14,2
2015-07-01,15,5
2015-07-01,16,8
2015-07-01,17,10
2015-07-01,18,9
2015-07-01,19,5
2015-07-01,20,5
2015-07-01,21,2
2015-07-02,10,1
2015-07-02,11,8
2015-07-02,12,11
2015-07-02,13,9
2015-07-02,15,6
2015-07-02,16,7
2015-07-02,17,9
2015-07-02,18,3
2015-07-02,19,4
2015-07-02,20,2
2015-07-02,21,3
2015-07-03,11,6
2015-07-03,12,9
2015-07-03,13,9
2015-07-03,14,5
2015-07-03,15,6
2015-07-03,16,5
2015-07-03,17,8
2015-07-03,18,8
2015-07-03,19,8
2015-07-03,20,13
2015-07-03,21,9
2015-07-03,22,7
2015-07-04,12,4
2015-07-04,13,8
2015-07-04,14,9
2015-07-04,15,6
2015-07-04,16,10
2015-07-04,17,8
2015-07-04,18,14
2015-07-04,19,14
2015-07-04,20,11
2015-07-04,21,13
2015-07-04,22,6
2015-07-04,23,2
2015-07-05,11,1
2015-07-05,12,5
2015-07-05,13,5
2015-07-05,14,2
2015-07-05,15,5
2015-07-05,16,2
2015-07-05,17,5
2015-07-05,18,6
2015-07-05,19,2
2015-07-05,20,7
2015-07-05,21,1
2015-07-06,11,2
2015-07-06,12,11
2015-07-06,13,8
2015-07-06,14,5
2015-07-06,15,3
2015-07-06,16,2
2015-07-06,17,8
2015-07-06,18,10
2015-07-06,19,3
2015-07-06,20,4
2015-07-06,21,1
2015-07-06,22,1
2015-07-07,11,4
2015-07-07,12,7
2015-07-07,13,5
2015-07-07,15,5
2015-07-07,16,3
2015-07-07,17,11
2015-07-07,18,6
2015-07-07,19,4
2015-07-07,20,5
2015-07-07,21,1
2015-07-07,22,2
2015-07-08,11,8
2015-07-08,12,11
2015-07-08,13,5
2015-07-08,14,8
2015-07-08,15,4
2015-07-08,16,3
2015-07-08,17,6
2015-07-08,18,6
2015-07-08,19,7
2015-07-08,20,3
2015-07-08,21,3
2015-07-08,22,2
2015-07-09,11,6
2015-07-09,12,10
2015-07-09,13,6
2015-07-09,14,2
2015-07-09,15,3
2015-07-09,16,8
2015-07-09,17,7
2015-07-09,18,4
2015-07-09,19,6
2015-07-09,20,5
2015-07-09,21,1
2015-07-10,11,4
2015-07-10,12,9
2015-07-10,13,7
2015-07-10,14,6
2015-07-10,15,7
2015-07-10,16,4
2015-07-10,17,4
2015-07-10,18,9
2015-07-10,19,6
2015-07-10,20,5
2015-07-10,21,3
2015-07-10,22,7
2015-07-11,11,1
2015-07-11,12,5
2015-07-11,13,4
2015-07-11,14,3
2015-07-11,15,3
2015-07-11,16,7
2015-07-11,17,5
2015-07-11,18,6
2015-07-11,19,6
2015-07-11,20,9
2015-07-11,21,3
2015-07-11,22,1
2015-07-12,11,2
2015-07-12,12,3
2015-07-12,13,8
2015-07-12,14,4
2015-07-12,15,1
2015-07-12,16,7
2015-07-12,17,8
2015-07-12,18,10
2015-07-12,19,2
2015-07-12,20,4
2015-07-12,21,4
2015-07-12,22,4
2015-07-12,23,1
2015-07-13,11,11
2015-07-13,12,6
2015-07-13,13,6
2015-07-13,14,2
2015-07-13,15,4
2015-07-13,16,4
2015-07-13,17,6
2015-07-13,18,6
2015-07-13,19,7
2015-07-13,20,1
2015-07-13,21,1
2015-07-14,11,4
2015-07-14,12,9
2015-07-14,13,9
2015-07-14,14,3
2015-07-14,15,5
2015-07-14,16,4
2015-07-14,17,3
2015-07-14,18,3
2015-07-14,19,11
2015-07-14,20,4
2015-07-14,21,2
2015-07-14,22,2
2015-07-15,11,4
2015-07-15,12,10
2015-07-15,13,7
2015-07-15,14,3
2015-07-15,15,6
2015-07-15,16,8
2015-07-15,17,8
2015-07-15,18,4
2015-07-15,19,2
2015-07-15,20,3
2015-07-15,21,4
2015-07-15,22,3
2015-07-16,11,4
2015-07-16,12,8
2015-07-16,13,3
2015-07-16,14,5
2015-07-16,15,4
2015-07-16,16,8
2015-07-16,17,6
2015-07-16,18,5
2015-07-16,19,5
2015-07-16,20,3
2015-07-16,21,2
2015-07-16,22,3
2015-07-17,11,3
2015-07-17,12,7
2015-07-17,13,8
2015-07-17,14,7
2015-07-17,15,5
2015-07-17,16,8
2015-07-17,17,5
2015-07-17,18,7
2015-07-17,19,5
2015-07-17,20,8
2015-07-17,21,13
2015-07-17,22,5
2015-07-17,23,1
2015-07-18,11,1
2015-07-18,12,4
2015-07-18,13,7
2015-07-18,14,2
2015-07-18,15,5
2015-07-18,16,7
2015-07-18,17,3
2015-07-18,18,10
2015-07-18,19,9
2015-07-18,20,3
2015-07-18,21,2
2015-07-18,22,1
2015-07-19,12,1
2015-07-19,13,9
2015-07-19,14,3
2015-07-19,15,7
2015-07-19,16,8
2015-07-19,17,4
2015-07-19,18,12
2015-07-19,19,5
2015-07-19,21,3
2015-07-19,22,1
2015-07-20,11,5
2015-07-20,12,4
2015-07-20,13,10
2015-07-20,14,4
2015-07-20,15,9
2015-07-20,16,3
2015-07-20,17,4
2015-07-20,18,7
2015-07-20,19,8
2015-07-20,20,4
2015-07-20,21,1
2015-07-21,11,5
2015-07-21,12,6
2015-07-21,13,6
2015-07-21,14,4
2015-07-21,15,8
2015-07-21,16,5
2015-07-21,17,3
2015-07-21,18,7
2015-07-21,19,4
2015-07-21,20,3
2015-07-21,21,4
2015-07-22,11,5
2015-07-22,12,8
2015-07-22,13,13
2015-07-22,14,3
2015-07-22,15,4
2015-07-22,16,4
2015-07-22,17,7
2015-07-22,18,5
2015-07-22,19,8
2015-07-22,20,1
2015-07-22,21,4
2015-07-22,22,3
2015-07-23,11,7
2015-07-23,12,5
2015-07-23,13,12
2015-07-23,14,5
2015-07-23,15,4
2015-07-23,16,5
2015-07-23,17,6
2015-07-23,18,6
2015-07-23,19,7
2015-07-23,20,4
2015-07-23,21,3
2015-07-23,22,1
2015-07-24,11,7
2015-07-24,12,7
2015-07-24,13,6
2015-07-24,14,5
2015-07-24,15,2
2015-07-24,16,3
2015-07-24,17,8
2015-07-24,18,18
2015-07-24,19,6
2015-07-24,20,4
2015-07-24,21,5
2015-07-24,22,4
2015-07-25,11,3
2015-07-25,12,5
2015-07-25,13,2
2015-07-25,14,3
2015-07-25,15,3
2015-07-25,16,4
2015-07-25,17,7
2015-07-25,18,7
2015-07-25,19,9
2015-07-25,20,7
2015-07-25,21,4
2015-07-25,22,3
2015-07-26,11,2
2015-07-26,12,3
2015-07-26,13,7
2015-07-26,14,5
2015-07-26,15,5
2015-07-26,16,9
2015-07-26,17,6
2015-07-26,18,5
2015-07-26,19,4
2015-07-26,20,6
2015-07-26,21,3
2015-07-26,22,1
2015-07-26,23,1
2015-07-27,11,3
2015-07-27,12,6
2015-07-27,13,10
2015-07-27,14,3
2015-07-27,15,3
2015-07-27,16,6
2015-07-27,17,5
2015-07-27,18,5
2015-07-27,19,3
2015-07-27,20,5
2015-07-27,21,2
2015-07-27,22,2
2015-07-28,11,5
2015-07-28,12,10
2015-07-28,13,5
2015-07-28,14,2
2015-07-28,15,4
2015-07-28,16,4
2015-07-28,17,10
2015-07-28,18,12
2015-07-28,19,5
2015-07-28,20,3
2015-07-29,12,4
2015-07-29,13,9
2015-07-29,14,5
2015-07-29,15,4
2015-07-29,16,5
2015-07-29,17,5
2015-07-29,18,8
2015-07-29,19,3
2015-07-29,20,4
2015-07-29,21,2
2015-07-30,11,7
2015-07-30,12,7
2015-07-30,13,11
2015-07-30,14,6
2015-07-30,15,2
2015-07-30,16,7
2015-07-30,17,7
2015-07-30,18,8
2015-07-30,19,2
2015-07-30,20,4
2015-07-30,21,2
2015-07-30,22,4
2015-07-31,11,4
2015-07-31,12,4
2015-07-31,13,11
2015-07-31,14,4
2015-07-31,15,6
2015-07-31,16,8
2015-07-31,17,2
2015-07-31,18,7
2015-07-31,19,9
2015-07-31,20,7
2015-07-31,21,2
2015-07-31,22,4
2015-08-01,11,2
2015-08-01,12,3
2015-08-01,13,9
2015-08-01,14,5
2015-08-01,15,5
2015-08-01,16,7
2015-08-01,17,6
2015-08-01,18,14
2015-08-01,19,7
2015-08-01,20,8
2015-08-01,21,4
2015-08-01,22,4
2015-08-02,12,4
2015-08-02,13,4
2015-08-02,14,3
2015-08-02,15,4
2015-08-02,16,4
2015-08-02,17,10
2015-08-02,18,3
2015-08-02,19,1
2015-08-02,20,7
2015-08-02,21,6
2015-08-02,22,2
2015-08-03,11,5
2015-08-03,12,8
2015-08-03,13,9
2015-08-03,14,8
2015-08-03,15,2
2015-08-03,16,3
2015-08-03,17,3
2015-08-03,18,4
2015-08-03,19,7
2015-08-03,20,5
2015-08-03,21,4
2015-08-04,11,6
2015-08-04,12,4
2015-08-04,13,9
2015-08-04,14,3
2015-08-04,15,3
2015-08-04,16,9
2015-08-04,17,4
2015-08-04,18,7
2015-08-04,19,5
2015-08-04,20,2
2015-08-04,21,4
2015-08-04,22,2
2015-08-05,11,9
2015-08-05,12,6
2015-08-05,13,6
2015-08-05,14,4
2015-08-05,15,6
2015-08-05,16,2
2015-08-05,17,7
2015-08-05,18,9
2015-08-05,19,5
2015-08-05,20,4
2015-08-05,21,1
2015-08-05,22,1
2015-08-06,11,5
2015-08-06,12,10
2015-08-06,13,8
2015-08-06,14,7
2015-08-06,15,3
2015-08-06,16,5
2015-08-06,17,9
2015-08-06,18,6
2015-08-06,19,5
